trail_running;05.10.2018 07:07;12.95;835;01:06:25;148;174;3.7;157;256;05:08;03:16;107;113;1.23;8.3;10.3;267;14
trail_running;02.10.2018 18:19;5.63;330;00:27:55;147;167;3.1;155;175;04:58;03:38;12;8;1.27;8.7;10.9;269;18
trail_running;26.09.2018 14:02;22.4;1.409;02:12:08;146;167;3.2;153;256;05:54;03:57;443;424;1.08;9;9.7;292;21
trail_running;23.09.2018 16:21;15.16;1.043;01:22:00;148;169;3.9;157;248;05:24;04:25;156;131;1.14;9.3;10.6;290;24
trail_running;20.09.2018 17:43;10.2;650;01:02:10;139;179;3;141;233;06:06;02:56;133;132;1.12;8.6;9.5;289;26
trail_running;17.09.2018 18:33;9.39;728;00:49:51;--;--;--;152;238;05:18;03:33;129;136;1.23;0;0;--;25
trail_running;12.09.2018 18:13;7.59;502;00:38:21;146;170;3.4;159;256;05:03;03:57;11;9;1.23;8.5;10.6;275;28
trail_running;06.09.2018 16:49;12.43;883;01:03:57;153;172;4.1;158;233;05:09;03:49;116;103;1.21;8.6;10.5;277;27
trail_running;06.09.2018 06:43;13.07;856;01:08:43;146;163;3.6;153;173;05:16;04:06;103;167;1.22;8.4;10.4;279;18
trail_running;03.09.2018 17:42;9.74;667;00:58:52;142;172;3.1;151;240;06:03;03:59;279;280;1.08;9.9;10.4;286;24
trail_running;28.08.2018 18:41;10.1;686;00:47:24;160;178;4.7;160;168;04:42;04:00;9;14;1.31;8.2;10.9;266;27
trail_running;25.08.2018 17:41;10.64;765;01:07:02;147;173;3.4;152;251;06:18;03:53;504;503;1.02;10;10;292;19
trail_running;22.08.2018 17:48;9.86;766;00:54:33;156;176;4.4;157;234;05:32;03:06;140;138;1.13;9.4;10.7;279;30
trail_running;20.08.2018 18:33;7.16;502;00:35:21;155;173;3.8;161;167;04:56;03:56;14;16;1.23;8.5;10.7;276;29
trail_running;15.08.2018 15:53;2.26;173;00:12:05;--;--;--;159;166;05:22;04:27;12;16;1.17;0;0;--;25
trail_running;02.08.2018 08:42;8.98;682;00:50:36;--;--;--;157;235;05:38;03:46;174;185;1.12;0;0;--;20
trail_running;24.07.2018 18:19;9.84;706;00:53:30;148;165;3.8;157;249;05:26;03:17;134;135;1.16;9.1;10.6;279;29
trail_running;20.07.2018 18:33;8.23;641;00:49:57;149;178;3.4;156;256;06:04;04:04;236;232;1.03;9.8;10;287;28
trail_running;18.07.2018 19:00;6.71;490;00:29:33;177;193;4.8;165;183;04:24;02:49;29;29;1.35;7.9;10.9;245;27
trail_running;16.07.2018 18:46;10.08;690;00:48:48;154;176;4.3;162;204;04:50;03:41;13;13;1.25;8.3;10.6;265;26
trail_running;11.07.2018 17:36;9.95;675;00:50:22;152;175;4;157;256;05:04;03:49;140;142;1.24;8.2;10.4;263;22
trail_running;28.06.2018 07:17;12.93;833;01:06:02;149;167;3.5;159;183;05:06;04:19;102;105;1.21;8.1;9.9;279;19
trail_running;23.06.2018 17:35;10.29;683;00:45:09;164;177;4.6;167;189;04:23;03:29;8;12;1.34;7.7;10.4;249;21
trail_running;18.06.2018 18:44;10.02;674;00:46:44;156;176;4.5;162;168;04:40;03:57;10;14;1.31;8;10.7;258;27
